subj_idx,race,outSold,rt,response,stim,stimulus,type,sold,subj_race,com_stim
511,Caucasian,8,999,0,female,face,Neutral,high,same,Neutral
511,Caucasian,3,2282,0,tree,tree,Neutral,low,same,Tree
511,Caucasian,7,5723,0,tree,tree,Neutral,high,same,Tree
511,Caucasian,3,408,0,tree,tree,Neutral,low,same,Tree
511,Caucasian,8,1368,0,male,face,Neutral,high,same,Neutral
511,Caucasian,7,890,0,tree,tree,Neutral,high,same,Tree
511,Caucasian,6,337,0,tree,tree,Neutral,high,same,Tree
511,Caucasian,7,633,0,tree,tree,Neutral,high,same,Tree
511,Caucasian,3,474,0,tree,tree,Neutral,low,same,Tree
511,Caucasian,3,507,0,tree,tree,Neutral,low,same,Tree
511,Caucasian,9,392,0,tree,tree,Neutral,high,same,Tree
511,Caucasian,6,409,0,female,face,Neutral,high,same,Neutral
511,Caucasian,1,542,0,male,face,Neutral,low,same,Neutral
511,Caucasian,7,482,0,tree,tree,Neutral,high,same,Tree
511,Caucasian,10,766,0,male,face,Neutral,high,same,Neutral
511,Caucasian,9,536,0,tree,tree,Neutral,high,same,Tree
511,Caucasian,2,466,0,tree,tree,Neutral,low,same,Tree
511,Caucasian,7,537,0,tree,tree,Neutral,high,same,Tree
511,Caucasian,3,848,0,tree,tree,Neutral,low,same,Tree
511,Caucasian,6,311,0,female,face,Neutral,high,same,Neutral
511,Caucasian,6,361,0,female,face,Neutral,high,same,Neutral
512,Caucasian,7,4400,0,tree,tree,Neutral,high,same,Tree
512,Caucasian,6,826,0,male,face,Neutral,high,same,Neutral
512,Caucasian,1,2701,0,tree,tree,Neutral,low,same,Tree
512,Caucasian,6,7619,1,male,face,Neutral,high,same,Neutral
512,Caucasian,8,1061,1,tree,tree,Neutral,high,same,Tree
512,Caucasian,2,1793,1,female,face,Neutral,low,same,Neutral
512,Caucasian,5,1089,0,male,face,Neutral,low,same,Neutral
512,Caucasian,9,5780,0,female,face,Neutral,high,same,Neutral
512,Caucasian,8,518,0,tree,tree,Neutral,high,same,Tree
512,Caucasian,5,506,0,female,face,Neutral,low,same,Neutral
512,Caucasian,5,379,0,male,face,Neutral,low,same,Neutral
512,Caucasian,1,845,1,tree,tree,Neutral,low,same,Tree
512,Caucasian,7,1611,1,tree,tree,Neutral,high,same,Tree
512,Caucasian,10,349,1,tree,tree,Neutral,high,same,Tree
512,Caucasian,5,516,1,male,face,Neutral,low,same,Neutral
512,Caucasian,10,1187,0,female,face,Neutral,high,same,Neutral
512,Caucasian,9,1426,0,female,face,Neutral,high,same,Neutral
512,Caucasian,4,1524,0,tree,tree,Neutral,low,same,Tree
512,Caucasian,2,1282,0,tree,tree,Neutral,low,same,Tree
512,Caucasian,2,978,0,male,face,Neutral,low,same,Neutral
512,Caucasian,8,769,0,tree,tree,Neutral,high,same,Tree
512,Caucasian,2,1193,0,tree,tree,Neutral,low,same,Tree
512,Caucasian,10,8661,1,male,face,Neutral,high,same,Neutral
512,Caucasian,10,4224,0,female,face,Neutral,high,same,Neutral
512,Caucasian,10,499,0,tree,tree,Neutral,high,same,Tree
512,Caucasian,2,403,0,female,face,Neutral,low,same,Neutral
512,Caucasian,5,282,0,tree,tree,Neutral,low,same,Tree
512,Caucasian,2,1056,0,tree,tree,Neutral,low,same,Tree
512,Caucasian,2,1026,0,tree,tree,Neutral,low,same,Tree
512,Caucasian,5,10536,0,tree,tree,Neutral,low,same,Tree
512,Caucasian,10,211,0,female,face,Neutral,high,same,Neutral
512,Caucasian,8,201,0,female,face,Neutral,high,same,Neutral
512,Caucasian,5,721,0,male,face,Neutral,low,same,Neutral
512,Caucasian,6,250,0,tree,tree,Neutral,high,same,Tree
512,Caucasian,2,633,0,tree,tree,Neutral,low,same,Tree
512,Caucasian,9,178,0,female,face,Neutral,high,same,Neutral
512,Caucasian,6,178,0,tree,tree,Neutral,high,same,Tree
512,Caucasian,5,457,0,female,face,Neutral,low,same,Neutral
512,Caucasian,3,840,1,tree,tree,Neutral,low,same,Tree
512,Caucasian,5,818,1,male,face,Neutral,low,same,Neutral
512,Caucasian,5,184,1,male,face,Neutral,low,same,Neutral
512,Caucasian,5,273,1,male,face,Neutral,low,same,Neutral
512,Caucasian,6,292,1,tree,tree,Neutral,high,same,Tree
512,Caucasian,7,211,1,tree,tree,Neutral,high,same,Tree
512,Caucasian,8,3919,1,male,face,Neutral,high,same,Neutral
512,Caucasian,8,19928,0,female,face,Neutral,high,same,Neutral
512,Caucasian,5,720,1,female,face,Neutral,low,same,Neutral
512,Caucasian,7,858,0,male,face,Neutral,high,same,Neutral
512,Caucasian,4,1647,0,tree,tree,Neutral,low,same,Tree
512,Caucasian,7,1409,0,tree,tree,Neutral,high,same,Tree
512,Caucasian,9,1313,0,tree,tree,Neutral,high,same,Tree
512,Caucasian,4,2000,0,female,face,Neutral,low,same,Neutral
512,Caucasian,10,1544,0,male,face,Neutral,high,same,Neutral
512,Caucasian,7,1007,0,tree,tree,Neutral,high,same,Tree
512,Caucasian,10,1714,0,tree,tree,Neutral,high,same,Tree
512,Caucasian,3,1102,0,female,face,Neutral,low,same,Neutral
512,Caucasian,3,842,0,female,face,Neutral,low,same,Neutral
512,Caucasian,7,1749,0,male,face,Neutral,high,same,Neutral
512,Caucasian,7,792,1,male,face,Neutral,high,same,Neutral
512,Caucasian,4,1100,1,tree,tree,Neutral,low,same,Tree
512,Caucasian,2,2767,1,tree,tree,Neutral,low,same,Tree
512,Caucasian,7,2263,1,tree,tree,Neutral,high,same,Tree
512,Caucasian,1,27333,0,tree,tree,Neutral,low,same,Tree
512,Caucasian,4,136800,0,tree,tree,Neutral,low,same,Tree
513,Caucasian,10,4250,0,male,face,Neutral,high,same,Neutral
513,Caucasian,10,18698,0,female,face,Neutral,high,same,Neutral
513,Caucasian,6,2482,0,tree,tree,Neutral,high,same,Tree
513,Caucasian,6,1761,0,male,face,Neutral,high,same,Neutral
513,Caucasian,1,1661,1,tree,tree,Neutral,low,same,Tree
513,Caucasian,10,1758,0,tree,tree,Neutral,high,same,Tree
513,Caucasian,4,1530,1,female,face,Neutral,low,same,Neutral
513,Caucasian,9,1025,0,female,face,Neutral,high,same,Neutral
